Date,TeamName,EloScore
11/19/2011,Colorado,1308
11/19/2011,U.C.L.A.,3268
11/19/2011,Navy,606
11/19/2011,San Jose State,2744
11/19/2011,Virginia,466
11/19/2011,Florida State,5814
11/19/2011,Nebraska,7228
11/19/2011,Michigan,6120
11/19/2011,Utah,3362
11/19/2011,Washington State,-662
11/19/2011,Colorado State,-896
11/19/2011,Texas Christian,-928
11/19/2011,Arkansas State,-170
11/19/2011,Middle Tennessee,1750
11/19/2011,Florida Intl,1310
11/19/2011,UL-Monroe,24
11/19/2011,Cincinnati,-1360
11/19/2011,Rutgers,234
11/19/2011,Samford,1348
11/19/2011,Auburn,4100
11/19/2011,Tulane,-538
11/19/2011,Rice,-2244
11/19/2011,Louisiana Tech,84
11/19/2011,Nevada-Reno,2148
11/19/2011,Southern Cal,5784
11/19/2011,Oregon,1230
11/19/2011,Kentucky,-1044
11/19/2011,Georgia,6154
11/19/2011,Boise State,2748
11/19/2011,San Diego State,14
11/19/2011,Georgia Southern,1210
11/19/2011,Alabama,6240
11/19/2011,Nevada-Las Vegas,1356
11/19/2011,Air Force,3334
11/19/2011,S-M-U,1926
11/19/2011,Houston,2722
11/19/2011,Oklahoma,6094
11/19/2011,Baylor,1446
11/19/2011,Arizona,2850
11/19/2011,Arizona State,3462
11/19/2011,Clemson,5572
11/19/2011,No Carolina State,1590
11/19/2011,Akron,826
11/19/2011,Buffalo,448
11/19/2011,Minnesota,-942
11/19/2011,Northwestern,-2930
11/19/2011,Furman,1398
11/19/2011,Florida,3312
11/19/2011,Washington,4586
11/19/2011,Oregon State,-2838
11/19/2011,Eastern Michigan,-2792
11/19/2011,Kent State,-3248
11/19/2011,Indiana,-230
11/19/2011,Michigan State,1344
11/19/2011,Tulsa,3350
11/19/2011,UTEP,-3336
11/19/2011,Kansas,-1276
11/19/2011,Texas A+M,3750
11/19/2011,U-C-F,1376
11/19/2011,East Carolina,1060
11/19/2011,Maryland,2616
11/19/2011,Wake Forest,-870
11/19/2011,The Citadel,1132
11/19/2011,South Carolina,598
11/19/2011,New Mexico,-318
11/19/2011,Wyoming,2178
11/22/2011,Miami-Ohio,3572
11/22/2011,Ohio,-1048
11/24/2011,Texas,5342
11/24/2011,Texas A+M,3730
11/25/2011,Louisville,614
11/25/2011,South Florida,1880
11/25/2011,UTEP,-3356
11/25/2011,U-C-F,1396
11/25/2011,Eastern Michigan,-2812
11/25/2011,Northern Illinois,1194
11/25/2011,Colorado,1308
11/25/2011,Utah,3362
11/25/2011,Bowling Green,2782
11/25/2011,Buffalo,428
11/25/2011,Kent State,-3268
11/25/2011,Temple,-1954
11/25/2011,Iowa,3696
11/25/2011,Nebraska,7248
11/25/2011,Arkansas,4622
11/25/2011,Louisiana State,3070
11/25/2011,Houston,2724
11/25/2011,Tulsa,3348
11/25/2011,Pittsburgh,4122
11/25/2011,West Virginia,3578
11/25/2011,Toledo,3702
11/25/2011,Ball State,2194
11/25/2011,Akron,806
11/25/2011,Western Michigan,3066
11/25/2011,Boston College,446
11/25/2011,Miami-Florida,5822
11/25/2011,California,-422
11/25/2011,Arizona State,3462
11/26/2011,Georgia,6174
11/26/2011,Georgia Tech,-312
11/26/2011,Maryland,2616
11/26/2011,No Carolina State,1590
11/26/2011,Notre Dame,3246
11/26/2011,Stanford,-102
11/26/2011,Florida Intl,1312
11/26/2011,Middle Tennessee,1748
11/26/2011,Texas Tech,280
11/26/2011,Baylor,1466
11/26/2011,Mississippi,134
11/26/2011,Mississippi State,-32
11/26/2011,Florida State,5834
11/26/2011,Florida,3292
11/26/2011,Nevada-Reno,2148
11/26/2011,Utah State,-1116
11/26/2011,Clemson,5572
11/26/2011,South Carolina,598
11/26/2011,Air Force,3354
11/26/2011,Colorado State,-916
11/26/2011,Vanderbilt,-3094
11/26/2011,Wake Forest,-870
11/26/2011,Cincinnati,-1360
11/26/2011,Syracuse,1204
11/26/2011,Virginia Tech,4760
11/26/2011,Virginia,446
11/26/2011,Tennessee,4704
11/26/2011,Kentucky,-1044
11/26/2011,San Jose State,2744
11/26/2011,Fresno State,4786
11/26/2011,Rutgers,214
11/26/2011,Connecticut,1854
11/26/2011,Purdue,244
11/26/2011,Indiana,-248
11/26/2011,Michigan State,1364
11/26/2011,Northwestern,-2950
11/26/2011,San Diego State,14
11/26/2011,Nevada-Las Vegas,1356
11/26/2011,Ohio State,6354
11/26/2011,Michigan,6130
11/26/2011,East Carolina,1042
11/26/2011,Marshall,1508
11/26/2011,Iowa State,-754
11/26/2011,Oklahoma,6114
11/26/2011,Alabama,6260
11/26/2011,Auburn,4080
11/26/2011,Troy,2116
11/26/2011,Western Kentucky,1064
11/26/2011,New Mexico State,-2430
11/26/2011,Louisiana Tech,104
11/26/2011,Washington State,-682
11/26/2011,Washington,4606
11/26/2011,Oregon State,-2858
11/26/2011,Oregon,1250
11/26/2011,U-A-B,1466
11/26/2011,Florida Atlantic,1656
11/26/2011,Illinois,494
11/26/2011,Minnesota,-942
11/26/2011,U.C.L.A.,3248
11/26/2011,Southern Cal,5804
11/26/2011,Missouri,840
11/26/2011,Kansas,-1296
11/26/2011,Tulane,-558
11/26/2011,Hawaii,3296
11/26/2011,Memphis,-2018
11/26/2011,Southern Miss,4488
11/26/2011,Rice,-2264
11/26/2011,S-M-U,1946
11/26/2011,Wyoming,2160
11/26/2011,Boise State,2766
11/26/2011,Penn State,5422
11/26/2011,Wisconsin,1694
11/26/2011,Duke,-1958
11/26/2011,North Carolina,3648
11/26/2011,UL-Lafayette,-932
11/26/2011,Arizona,2870
12/01/2011,West Virginia,3598
12/01/2011,South Florida,1860
12/02/2011,Northern Illinois,1214
12/02/2011,Ohio,-1068
12/02/2011,U.C.L.A.,3248
12/02/2011,Oregon,1250
12/03/2011,UL-Monroe,24
12/03/2011,Florida Atlantic,1656
12/03/2011,Fresno State,4786
12/03/2011,San Diego State,14
12/03/2011,Southern Miss,4508
12/03/2011,Houston,2704
12/03/2011,Wyoming,2180
12/03/2011,Colorado State,-936
12/03/2011,Iowa State,-764
12/03/2011,Kansas State,-846
12/03/2011,Virginia Tech,4740
12/03/2011,Clemson,5592
12/03/2011,Brigham Young,6810
12/03/2011,Hawaii,3276
12/03/2011,Georgia,6174
12/03/2011,Louisiana State,3070
12/03/2011,Utah State,-1096
12/03/2011,New Mexico State,-2450
12/03/2011,Michigan State,1354
12/03/2011,Wisconsin,1704
12/03/2011,Connecticut,1854
12/03/2011,Cincinnati,-1360
12/03/2011,Idaho,1122
12/03/2011,Nevada-Reno,2168
12/03/2011,Oklahoma,6114
12/03/2011,Oklahoma State,1680
12/03/2011,Middle Tennessee,1748
12/03/2011,North Texas,320
12/03/2011,Nevada-Las Vegas,1356
12/03/2011,Texas Christian,-928
12/03/2011,New Mexico,-338
12/03/2011,Boise State,2786
12/03/2011,Syracuse,1184
12/03/2011,Pittsburgh,4142
12/03/2011,Troy,2116
12/03/2011,Arkansas State,-170
12/03/2011,Texas,5342
12/03/2011,Baylor,1466
12/10/2011,Army,718
12/10/2011,Navy,616
08/30/2012,Eastern Washington,1350
08/30/2012,Idaho,1112
08/30/2012,Eastern Michigan,-2832
08/30/2012,Ball State,2214
08/30/2012,McNeese State,1728
08/30/2012,Middle Tennessee,1738
08/30/2012,S E Missouri St,1350
08/30/2012,Central Michigan,4880
08/30/2012,U.C.L.A.,3268
08/30/2012,Rice,-2284
08/30/2012,Washington State,-702
08/30/2012,Brigham Young,6830
08/30/2012,South Carolina,618
08/30/2012,Vanderbilt,-3114
08/30/2012,Northern Colorado,1400
08/30/2012,Utah,3382
08/30/2012,Minnesota,-942
08/30/2012,Nevada-Las Vegas,1356
08/30/2012,Southern Utah,1390
08/30/2012,Utah State,-1096
08/30/2012,U-C-F,1414
08/30/2012,Akron,788
08/30/2012,Towson,1480
08/30/2012,Kent State,-3268
08/30/2012,Massachusetts,1376
08/30/2012,Connecticut,1872
08/30/2012,Sacramento State,1478
08/30/2012,New Mexico State,-2450
08/30/2012,Northern Arizona,1146
08/30/2012,Arizona State,3482
08/31/2012,Wagner,1490
08/31/2012,Florida Atlantic,1666
08/31/2012,San Jose State,2744
08/31/2012,Stanford,-102
08/31/2012,Tennessee,4724
08/31/2012,No Carolina State,1570
08/31/2012,Villanova,1418
08/31/2012,Temple,-1954
08/31/2012,Boise State,2786
08/31/2012,Michigan State,1354
09/01/2012,Wyoming,2160
09/01/2012,Texas,5362
09/01/2012,Western Michigan,3066
09/01/2012,Illinois,494
09/01/2012,William + Mary,982
09/01/2012,Maryland,2636
09/01/2012,Southern Miss,4488
09/01/2012,Nebraska,7268
09/01/2012,Idaho State,1246
09/01/2012,Air Force,3374
09/01/2012,Toledo,3702
09/01/2012,Arizona,2870
09/01/2012,Tulsa,3348
09/01/2012,Iowa State,-764
09/01/2012,Savannah State,1490
09/01/2012,Oklahoma State,1690
09/01/2012,Jacksonville St,1448
09/01/2012,Arkansas,4642
09/01/2012,Indiana State,1306
09/01/2012,Indiana,-248
09/01/2012,Lamar,1326
09/01/2012,UL-Lafayette,-932
09/01/2012,Rutgers,232
09/01/2012,Tulane,-576
09/01/2012,Nevada-Reno,2188
09/01/2012,California,-442
09/01/2012,Central Arkansas,1446
09/01/2012,Mississippi,134
09/01/2012,Michigan,6120
09/01/2012,Alabama,6270
09/01/2012,Missouri State,1232
09/01/2012,Kansas State,-846
09/01/2012,Oklahoma,6134
09/01/2012,UTEP,-3376
09/01/2012,Northern Iowa,1386
09/01/2012,Wisconsin,1714
09/01/2012,North Texas,300
09/01/2012,Louisiana State,3090
09/01/2012,Notre Dame,3266
09/01/2012,Navy,596
09/01/2012,Jackson State,1462
09/01/2012,Mississippi State,-32
09/01/2012,Bowling Green,2764
09/01/2012,Florida,3310
09/01/2012,Texas State,1400
09/01/2012,Houston,2704
09/01/2012,Miami-Ohio,3552
09/01/2012,Ohio State,6374
09/01/2012,Ohio,-1068
09/01/2012,Penn State,5422
09/01/2012,Troy,2134
09/01/2012,U-A-B,1448
09/01/2012,Clemson,5612
09/01/2012,Auburn,4060
09/01/2012,Arkansas State,-190
09/01/2012,Oregon,1270
09/01/2012,Iowa,3716
09/01/2012,Northern Illinois,1194
09/01/2012,Liberty,1332
09/01/2012,Wake Forest,-870
09/01/2012,South Dakota State,1470
09/01/2012,Kansas,-1296
09/01/2012,Texas-San Antonio,1510
09/01/2012,South Alabama,1480
09/01/2012,Elon,1450
09/01/2012,North Carolina,3668
09/01/2012,Tennessee-Martin,1400
09/01/2012,Memphis,-2038
09/01/2012,San Diego State,-6
09/01/2012,Washington,4626
09/01/2012,Colorado,1308
09/01/2012,Colorado State,-936
09/01/2012,Northwestern St(LA),1314
09/01/2012,Texas Tech,280
09/01/2012,Youngstown State,1516
09/01/2012,Pittsburgh,4142
09/01/2012,Miami-Florida,5842
09/01/2012,Boston College,426
09/01/2012,S E Louisiana,1488
09/01/2012,Missouri,842
09/01/2012,Northwestern,-2950
09/01/2012,Syracuse,1184
09/01/2012,Buffalo,408
09/01/2012,Georgia,6194
09/01/2012,Chattanooga,1458
09/01/2012,South Florida,1870
09/01/2012,Southern Univ,1482
09/01/2012,New Mexico,-338
09/01/2012,Florida Intl,1312
09/01/2012,Duke,-1958
09/01/2012,Appalachian State,1130
09/01/2012,East Carolina,1052
09/01/2012,Murray State,1390
09/01/2012,Florida State,5854
09/01/2012,Richmond,1010
09/01/2012,Virginia,448
09/01/2012,Eastern Kentucky,1416
09/01/2012,Purdue,244
09/01/2012,Weber State,1088
09/01/2012,Fresno State,4806
09/01/2012,Marshall,1488
09/01/2012,West Virginia,3618
09/01/2012,Hawaii,3256
09/01/2012,Southern Cal,5824
09/01/2012,Austin Peay,1432
09/01/2012,Western Kentucky,1074
09/02/2012,Kentucky,-1064
09/02/2012,Louisville,634
09/02/2012,S-M-U,1944
09/02/2012,Baylor,1468
09/03/2012,Georgia Tech,-332
09/03/2012,Virginia Tech,4760
09/06/2012,Pittsburgh,4142
09/06/2012,Cincinnati,-1360
09/07/2012,Utah,3382
09/07/2012,Utah State,-1096
09/08/2012,Memphis,-2058
09/08/2012,Arkansas State,-170
09/08/2012,Rice,-2284
09/08/2012,Kansas,-1296
09/08/2012,Iowa State,-764
09/08/2012,Iowa,3716
09/08/2012,Illinois,474
09/08/2012,Arizona State,3502
09/08/2012,UL-Lafayette,-932
09/08/2012,Troy,2134
09/08/2012,Indiana,-248
09/08/2012,Massachusetts,1376
09/08/2012,Maine,1392
09/08/2012,Boston College,426
09/08/2012,Kent State,-3288
09/08/2012,Kentucky,-1044
09/08/2012,No Carolina State,1580
09/08/2012,Connecticut,1862
09/08/2012,Howard,1478
09/08/2012,Rutgers,232
09/08/2012,East Carolina,1050
09/08/2012,South Carolina,620
09/08/2012,Texas Southern,1462
09/08/2012,North Texas,300
09/08/2012,Texas A+M-Commerce,1480
09/08/2012,Texas-San Antonio,1520
09/08/2012,Western Kentucky,1054
09/08/2012,Alabama,6290
09/08/2012,Louisiana Tech,104
09/08/2012,Houston,2704
09/08/2012,North Dakota St,1564
09/08/2012,Colorado State,-956
09/08/2012,Missouri State,1230
09/08/2012,Louisville,636
09/08/2012,Oklahoma State,1670
09/08/2012,Arizona,2890
09/08/2012,Michigan State,1354
09/08/2012,Central Michigan,4880
09/08/2012,Duke,-1978
09/08/2012,Stanford,-82
09/08/2012,Florida A+M,1220
09/08/2012,Oklahoma,6154
09/08/2012,Maryland,2656
09/08/2012,Temple,-1974
09/08/2012,Tennessee-Martin,1390
09/08/2012,Northern Illinois,1204
09/08/2012,Texas Tech,280
09/08/2012,Texas State,1400
09/08/2012,Northern Arizona,1156
09/08/2012,Nevada-Las Vegas,1346
09/08/2012,UTEP,-3396
09/08/2012,Mississippi,154
09/08/2012,Nebraska,7268
09/08/2012,U.C.L.A.,3268
09/08/2012,Illinois State,1006
09/08/2012,Eastern Michigan,-2852
09/08/2012,Purdue,224
09/08/2012,Notre Dame,3286
09/08/2012,Auburn,4060
09/08/2012,Mississippi State,-32
09/08/2012,Washington,4626
09/08/2012,Louisiana State,3090
09/08/2012,Georgia,6214
09/08/2012,Missouri,822
09/08/2012,Penn State,5422
09/08/2012,Virginia,448
09/08/2012,North Carolina,3668
09/08/2012,Wake Forest,-870
09/08/2012,Nicholls State,1216
09/08/2012,South Alabama,1490
09/08/2012,Akron,770
09/08/2012,Florida Intl,1330
09/08/2012,Idaho,1092
09/08/2012,Bowling Green,2784
09/08/2012,Wisconsin,1714
09/08/2012,Oregon State,-2858
09/08/2012,Army,716
09/08/2012,San Diego State,-4
09/08/2012,Florida,3312
09/08/2012,Texas A+M,3728
09/08/2012,Sacramento State,1488
09/08/2012,Colorado,1298
09/08/2012,Toledo,3722
09/08/2012,Wyoming,2140
09/08/2012,Austin Peay,1412
09/08/2012,Virginia Tech,4780
09/08/2012,Weber State,1068
09/08/2012,Brigham Young,6850
09/08/2012,Southern Cal,5844
09/08/2012,Syracuse,1164
09/08/2012,UL-Monroe,24
09/08/2012,Arkansas,4642
09/08/2012,UC-Davis,1400
09/08/2012,San Jose State,2764
09/08/2012,Fresno State,4806
09/08/2012,Oregon,1270
09/08/2012,Southern Illinois,1508
09/08/2012,Miami-Ohio,3572
09/08/2012,Southern Utah,1390
09/08/2012,California,-442
09/08/2012,New Mexico State,-2470
09/08/2012,Ohio,-1048
09/08/2012,New Hampshire,1520
09/08/2012,Minnesota,-942
09/08/2012,U-C-F,1394
09/08/2012,Ohio State,6394
09/08/2012,Stephen F Austin,1350
09/08/2012,S-M-U,1962
09/08/2012,New Mexico,-358
09/08/2012,Texas,5382
09/08/2012,Georgia State,1440
09/08/2012,Tennessee,4744
09/08/2012,Florida Atlantic,1656
09/08/2012,Middle Tennessee,1748
09/08/2012,Vanderbilt,-3124
09/08/2012,Northwestern,-2940
09/08/2012,Miami-Florida,5842
09/08/2012,Kansas State,-846
09/08/2012,Eastern Washington,1350
09/08/2012,Washington State,-702
09/08/2012,Tulane,-596
09/08/2012,Tulsa,3368
09/08/2012,Air Force,3354
09/08/2012,Michigan,6140
09/08/2012,Eastern Illinois,1224
09/08/2012,Western Michigan,3086
09/08/2012,South Florida,1880
09/08/2012,Nevada-Reno,2178
09/08/2012,Western Carolina,916
09/08/2012,Marshall,1506
09/08/2012,Ball State,2194
09/08/2012,Clemson,5632
09/08/2012,Savannah State,1470
09/08/2012,Florida State,5874
09/08/2012,Grambling,1414
09/08/2012,Texas Christian,-928
09/08/2012,Morgan State,1418
09/08/2012,Buffalo,408
09/08/2012,Presbyterian,1460
09/08/2012,Georgia Tech,-332
09/13/2012,Rutgers,232
09/13/2012,South Florida,1880
09/14/2012,Washington State,-702
09/14/2012,Nevada-Las Vegas,1346
09/15/2012,Ohio,-1048
09/15/2012,Marshall,1506
09/15/2012,Alabama,6310
09/15/2012,Arkansas,4622
09/15/2012,Western Illinois,1278
09/15/2012,Iowa State,-764
09/15/2012,North Dakota,1468
09/15/2012,San Diego State,-4
09/15/2012,Mississippi State,-32
09/15/2012,Troy,2134
09/15/2012,Notre Dame,3306
09/15/2012,Michigan State,1334
09/15/2012,Wake Forest,-890
09/15/2012,Florida State,5894
09/15/2012,Houston,2686
09/15/2012,U.C.L.A.,3286
09/15/2012,Texas A+M,3748
09/15/2012,S-M-U,1942
09/15/2012,Bowling Green,2764
09/15/2012,Toledo,3742
09/15/2012,Bethune-Cookman,1460
09/15/2012,Miami-Florida,5862
09/15/2012,Portland State,1298
09/15/2012,Washington,4646
09/15/2012,Texas Christian,-918
09/15/2012,Kansas,-1306
09/15/2012,Northern Iowa,1366
09/15/2012,Iowa,3736
09/15/2012,Lamar,1306
09/15/2012,Hawaii,3276
09/15/2012,Miami-Ohio,3570
09/15/2012,Boise State,2788
09/15/2012,West Virginia,3638
09/15/2012,James Madison,1170
09/15/2012,Stony Brook,1480
09/15/2012,Syracuse,1174
09/15/2012,Eastern Michigan,-2872
09/15/2012,Purdue,244
09/15/2012,Western Michigan,3086
09/15/2012,Minnesota,-942
09/15/2012,Nicholls State,1196
09/15/2012,Tulsa,3388
09/15/2012,No Carolina Central,1490
09/15/2012,Duke,-1978
09/15/2012,Colorado,1278
09/15/2012,Fresno State,4826
09/15/2012,Middle Tennessee,1768
09/15/2012,Memphis,-2078
09/15/2012,So Carolina State,1408
09/15/2012,Arizona,2910
09/15/2012,South Alabama,1480
09/15/2012,No Carolina State,1590
09/15/2012,Utah State,-1116
09/15/2012,Wisconsin,1734
09/15/2012,Virginia,446
09/15/2012,Georgia Tech,-330
09/15/2012,North Carolina,3668
09/15/2012,Louisville,636
09/15/2012,Florida,3312
09/15/2012,Tennessee,4744
09/15/2012,Florida Atlantic,1636
09/15/2012,Georgia,6234
09/15/2012,Ball State,2214
09/15/2012,Indiana,-268
09/15/2012,Southern Cal,5844
09/15/2012,Stanford,-82
09/15/2012,East Carolina,1050
09/15/2012,Southern Miss,4488
09/15/2012,UL-Monroe,4
09/15/2012,Auburn,4080
09/15/2012,Colorado State,-976
09/15/2012,San Jose State,2784
09/15/2012,Texas-San Antonio,1530
09/15/2012,Georgia State,1430
09/15/2012,Northern Illinois,1222
09/15/2012,Army,698
09/15/2012,Western Kentucky,1074
09/15/2012,Kentucky,-1064
09/15/2012,Boston College,426
09/15/2012,Northwestern,-2940
09/15/2012,Furman,1378
09/15/2012,Clemson,5652
09/15/2012,Rice,-2304
09/15/2012,Louisiana Tech,124
09/15/2012,Texas,5402
09/15/2012,Mississippi,134
09/15/2012,Cal-San Luis Obispo,1364
09/15/2012,Wyoming,2138
09/15/2012,Florida Intl,1320
09/15/2012,U-C-F,1404
09/15/2012,Presbyterian,1460
09/15/2012,Vanderbilt,-3124
09/15/2012,Delaware State,1490
09/15/2012,Cincinnati,-1360
09/15/2012,Connecticut,1864
09/15/2012,Maryland,2654
09/15/2012,Massachusetts,1356
09/15/2012,Michigan,6160
09/15/2012,New Mexico State,-2470
09/15/2012,UTEP,-3396
09/15/2012,California,-462
09/15/2012,Ohio State,6414
09/15/2012,Idaho,1072
09/15/2012,Louisiana State,3110
09/15/2012,Arizona State,3502
09/15/2012,Missouri,822
09/15/2012,Arkansas State,-190
09/15/2012,Nebraska,7288
09/15/2012,Tennessee Tech,1206
09/15/2012,Oregon,1280
09/15/2012,Brigham Young,6850
09/15/2012,Utah,3382
09/15/2012,Charleston Southern,1332
09/15/2012,Illinois,474
09/15/2012,North Texas,300
09/15/2012,Kansas State,-846
09/15/2012,Navy,576
09/15/2012,Penn State,5442
09/15/2012,Morgan State,1416
09/15/2012,Akron,772
09/15/2012,Northwestern St(LA),1294
09/15/2012,Nevada-Reno,2198
09/15/2012,New Mexico,-376
09/15/2012,Texas Tech,298
09/15/2012,Virginia Tech,4778
09/15/2012,Pittsburgh,4144
09/15/2012,Sam Houston State,1334
09/15/2012,Baylor,1478
09/15/2012,UL-Lafayette,-952
09/15/2012,Oklahoma State,1690
09/15/2012,U-A-B,1448
09/15/2012,South Carolina,620
09/19/2012,Kent State,-3288
09/19/2012,Buffalo,408
09/20/2012,Brigham Young,6850
09/20/2012,Boise State,2788
09/21/2012,Baylor,1498
09/21/2012,UL-Monroe,-16
09/22/2012,Stephen F Austin,1340
09/22/2012,Texas State,1410
09/22/2012,Mississippi,152
09/22/2012,Tulane,-614
09/22/2012,Colorado,1298
09/22/2012,Washington State,-722
09/22/2012,Rutgers,232
09/22/2012,Arkansas,4622
09/22/2012,Southern Miss,4488
09/22/2012,Western Kentucky,1074
09/22/2012,Troy,2154
09/22/2012,North Texas,280
09/22/2012,East Carolina,1030
09/22/2012,North Carolina,3688
09/22/2012,Norfolk State,1480
09/22/2012,Ohio,-1048
09/22/2012,Louisiana State,3110
09/22/2012,Auburn,4080
09/22/2012,Idaho State,1226
09/22/2012,Nebraska,7308
09/22/2012,Virginia,446
09/22/2012,Texas Christian,-918
09/22/2012,California,-482
09/22/2012,Southern Cal,5864
09/22/2012,Utah State,-1106
09/22/2012,Colorado State,-986
09/22/2012,Akron,752
09/22/2012,Tennessee,4764
09/22/2012,Michigan,6160
09/22/2012,Notre Dame,3306
09/22/2012,San Jose State,2804
09/22/2012,San Diego State,-24
09/22/2012,Vanderbilt,-3144
09/22/2012,Georgia,6254
09/22/2012,Massachusetts,1336
09/22/2012,Miami-Ohio,3590
09/22/2012,Oregon State,-2858
09/22/2012,U.C.L.A.,3286
09/22/2012,Miami-Florida,5882
09/22/2012,Georgia Tech,-350
09/22/2012,Louisville,638
09/22/2012,Florida Intl,1318
09/22/2012,New Mexico,-356
09/22/2012,New Mexico State,-2490
09/22/2012,Arizona,2910
09/22/2012,Oregon,1280
09/22/2012,Bowling Green,2744
09/22/2012,Virginia Tech,4798
09/22/2012,Syracuse,1174
09/22/2012,Minnesota,-942
09/22/2012,Eastern Michigan,-2892
09/22/2012,Michigan State,1354
09/22/2012,Utah,3372
09/22/2012,Arizona State,3512
09/22/2012,Army,698
09/22/2012,Wake Forest,-890
09/22/2012,Kansas State,-846
09/22/2012,Oklahoma,6154
09/22/2012,Fresno State,4826
09/22/2012,Tulsa,3388
09/22/2012,UTEP,-3416
09/22/2012,Wisconsin,1754
09/22/2012,Clemson,5642
09/22/2012,Florida State,5904
09/22/2012,U-A-B,1428
09/22/2012,Ohio State,6434
09/22/2012,Nevada-Reno,2198
09/22/2012,Hawaii,3276
09/22/2012,Wyoming,2158
09/22/2012,Idaho,1052
09/22/2012,Marshall,1526
09/22/2012,Rice,-2324
09/22/2012,South Alabama,1480
09/22/2012,Mississippi State,-32
09/22/2012,Kentucky,-1084
09/22/2012,Florida,3332
09/22/2012,Temple,-1994
09/22/2012,Penn State,5462
09/22/2012,The Citadel,1114
09/22/2012,No Carolina State,1608
09/22/2012,Kansas,-1326
09/22/2012,Northern Illinois,1242
09/22/2012,South Dakota,1420
09/22/2012,Northwestern,-2940
09/22/2012,Louisiana Tech,134
09/22/2012,Illinois,464
09/22/2012,Gardner-Webb,1488
09/22/2012,Pittsburgh,4164
09/22/2012,Connecticut,1844
09/22/2012,Western Michigan,3106
09/22/2012,Memphis,-2088
09/22/2012,Duke,-1968
09/22/2012,Alcorn State,1450
09/22/2012,Arkansas State,-190
09/22/2012,Missouri,812
09/22/2012,South Carolina,630
09/22/2012,NW Oklahoma,1490
09/22/2012,Texas-San Antonio,1540
09/22/2012,Coastal Carolina,1400
09/22/2012,Toledo,3762
09/22/2012,So Carolina State,1388
09/22/2012,Texas A+M,3768
09/22/2012,Maryland,2634
09/22/2012,West Virginia,3658
09/22/2012,Air Force,3354
09/22/2012,Nevada-Las Vegas,1346
09/22/2012,South Florida,1870
09/22/2012,Ball State,2224
09/22/2012,Florida Atlantic,1616
09/22/2012,Alabama,6330
09/22/2012,Central Michigan,4900
09/22/2012,Iowa,3716
09/22/2012,Virginia Military,1204
09/22/2012,Navy,578
09/27/2012,Stanford,-102
09/27/2012,Washington,4666
09/28/2012,Hawaii,3256
09/28/2012,Brigham Young,6870
09/29/2012,Indiana,-268
09/29/2012,Northwestern,-2940
09/29/2012,Boise State,2808
09/29/2012,New Mexico,-376
09/29/2012,Texas Christian,-918
09/29/2012,S-M-U,1942
09/29/2012,Stony Brook,1498
09/29/2012,Army,680
09/29/2012,Wisconsin,1734
09/29/2012,Nebraska,7328
09/29/2012,No Carolina State,1588
09/29/2012,Miami-Florida,5902
