GameDate,VisitingTeamName,VisitingTeamScore,HomeTeamName,HomeTeamScore,Line
10/19/2002,Ohio State,19,Wisconsin,14,-6.5
10/19/2002,Notre Dame,21,Air Force,14,2.5
10/19/2002,Arizona,6,Stanford,16,2.5
10/19/2002,U.C.L.A.,12,California,17,-3.5
10/19/2002,Kentucky,29,Arkansas,17,11
10/19/2002,Mississippi State,29,Memphis,17,4
10/19/2002,San Diego State,24,Wyoming,20,-4
10/19/2002,Colorado State,28,Utah,20,2.5
10/19/2002,Michigan,23,Purdue,21,-3.5
10/19/2002,Texas A+M,47,Kansas,22,-23
10/19/2002,Cincinnati,14,Southern Miss,23,11
10/19/2002,Troy,7,Marshall,24,21
10/19/2002,Nebraska,21,Oklahoma State,24,-9.5
10/19/2002,Duke,22,No Carolina State,24,23.5
10/19/2002,Toledo,27,U-C-F,24,4
10/19/2002,Temple,38,Connecticut,24,-3
10/19/2002,Auburn,23,Florida,30,8
10/19/2002,South Florida,46,East Carolina,30,-2
10/19/2002,Wake Forest,23,Clemson,31,8
10/19/2002,Texas Christian,45,Louisville,31,14
10/19/2002,Baylor,0,Colorado,34,29
10/19/2002,Syracuse,7,West Virginia,34,7
10/19/2002,UL-Monroe,21,New Mexico State,34,19
10/19/2002,Rutgers,14,Virginia Tech,35,43
10/19/2002,U-A-B,14,Tulane,35,6.5
10/19/2002,Tulsa,14,Hawaii,37,33
10/19/2002,North Carolina,27,Virginia,37,4
10/19/2002,Louisiana Tech,34,S-M-U,37,-13
10/19/2002,South Carolina,14,Louisiana State,38,7.5
10/19/2002,Rice,35,UTEP,38,-12
10/19/2002,Washington,21,Southern Cal,41,7
10/19/2002,Mississippi,7,Alabama,42,9.5
10/19/2002,Eastern Michigan,17,Ball State,42,13
10/19/2002,Arizona State,45,Oregon,42,10
10/19/2002,New Mexico,44,Utah State,45,-3.5
10/19/2002,Navy,21,Boston College,46,30
10/19/2002,Vanderbilt,17,Georgia,48,25.5
10/19/2002,UL-Lafayette,35,Middle Tennessee,48,11.5
10/19/2002,Western Michigan,45,Bowling Green,48,17.5
10/19/2002,Northwestern,0,Penn State,49,25
10/19/2002,Central Michigan,0,Northern Illinois,49,9
10/19/2002,Iowa State,3,Oklahoma,49,8
10/19/2002,San Jose State,24,Nevada-Reno,52,6
10/19/2002,Missouri,38,Texas Tech,52,6.5
10/19/2002,Army,42,Houston,56,18
10/24/2002,No Carolina State,38,Clemson,6,-1.5
10/24/2002,Brigham Young,10,Colorado State,37,12
10/25/2002,Hawaii,31,Fresno State,21,2
10/26/2002,North Texas,27,UL-Lafayette,0,-4
10/26/2002,Boise State,45,San Jose State,8,-16.5
10/26/2002,Iowa,34,Michigan,9,3
10/26/2002,Kansas State,44,Baylor,10,-32.5
10/26/2002,Kent State,16,Buffalo,12,-4
10/26/2002,Maryland,45,Duke,12,-14
10/26/2002,Penn State,7,Ohio State,13,4
10/26/2002,Washington State,21,Arizona,13,-12.5
10/26/2002,Miami-Ohio,27,Toledo,13,3
10/26/2002,Purdue,42,Northwestern,13,-14
10/26/2002,Alabama,34,Tennessee,14,2
10/26/2002,Marshall,23,Central Michigan,18,-20.5
10/26/2002,Boston College,16,Pittsburgh,19,5.5
10/26/2002,UTEP,0,Tulsa,20,2.5
10/26/2002,Temple,10,Virginia Tech,20,28
10/26/2002,Northern Illinois,24,Western Michigan,20,-2.5
10/26/2002,Florida Atlantic,6,Troy,21,
10/26/2002,Iowa State,10,Texas,21,12
10/26/2002,Middle Tennessee,18,Idaho,21,-3.5
10/26/2002,New Mexico State,26,Arkansas State,21,-6.5
10/26/2002,Virginia,15,Georgia Tech,23,5
10/26/2002,Miami-Florida,40,West Virginia,23,-20
10/26/2002,California,13,Oregon State,24,6.5
10/26/2002,Notre Dame,34,Florida State,24,11.5
10/26/2002,Wisconsin,42,Michigan State,24,-4
10/26/2002,Georgia,52,Kentucky,24,-4.5
10/26/2002,U-A-B,29,Army,26,-7
10/26/2002,S-M-U,15,Rice,27,9.5
10/26/2002,Washington,16,Arizona State,27,3.5
10/26/2002,Akron,17,U-C-F,28,19
10/26/2002,Stanford,18,U.C.L.A.,28,10.5
10/26/2002,Connecticut,24,Vanderbilt,28,8
10/26/2002,North Carolina,0,Wake Forest,31,7
10/26/2002,Louisiana State,7,Auburn,31,-5
10/26/2002,Nevada-Las Vegas,21,San Diego State,31,3
10/26/2002,Nebraska,38,Texas A+M,31,6
10/26/2002,Southern Cal,44,Oregon,33,-1
10/26/2002,Air Force,26,Wyoming,34,-17.5
10/26/2002,Kansas,12,Missouri,36,21.5
10/26/2002,Texas Tech,13,Colorado,37,4.5
10/26/2002,Ball State,20,Bowling Green,38,21
10/26/2002,Utah,35,New Mexico,42,-6.5
10/26/2002,East Carolina,20,Louisville,44,14.5
10/26/2002,Rutgers,14,Syracuse,45,17
10/26/2002,Indiana,14,Illinois,45,10
10/26/2002,Memphis,10,Cincinnati,48,8
10/26/2002,Mississippi,28,Arkansas,48,8.5
10/26/2002,Nevada-Reno,47,Louisiana Tech,50,5
10/26/2002,Navy,30,Tulane,51,15
10/26/2002,Utah State,48,UL-Monroe,51,-6
10/30/2002,Southern Miss,7,Texas Christian,37,3
10/31/2002,Colorado State,31,Air Force,12,-1
11/02/2002,Kansas State,64,Kansas,0,-35
11/02/2002,Boise State,58,UTEP,3,-33
11/02/2002,Nevada-Reno,24,S-M-U,6,-6
11/02/2002,Boston College,14,Notre Dame,7,10
11/02/2002,Maryland,59,North Carolina,7,-16
11/02/2002,Alabama,30,Vanderbilt,8,-22.5
11/02/2002,Tennessee,18,South Carolina,10,-2
11/02/2002,Florida,20,Georgia,13,1
11/02/2002,Bowling Green,45,Kent State,14,-21
11/02/2002,Western Michigan,7,Ball State,17,-7
11/02/2002,Georgia Tech,24,No Carolina State,17,12.5
11/02/2002,Miami-Florida,42,Rutgers,17,-41.5
11/02/2002,Illinois,7,Penn State,18,17
11/02/2002,Rice,33,Tulsa,18,-7
11/02/2002,Wisconsin,3,Iowa,20,9.5
11/02/2002,West Virginia,46,Temple,20,-8
11/02/2002,Houston,26,Memphis,21,5.5
11/02/2002,Pittsburgh,28,Virginia Tech,21,11
11/02/2002,Florida State,34,Wake Forest,21,-10.5
11/02/2002,Central Michigan,47,Eastern Michigan,21,-9.5
11/02/2002,Troy,0,Arkansas,23,24
11/02/2002,Middle Tennessee,21,New Mexico State,24,7.5
11/02/2002,Texas,27,Nebraska,24,-3
11/02/2002,Auburn,31,Mississippi,24,-4
11/02/2002,U.C.L.A.,34,Washington,24,3
11/02/2002,Kentucky,45,Mississippi State,24,-4
11/02/2002,Colorado,11,Oklahoma,27,13
11/02/2002,Texas A+M,23,Oklahoma State,28,-3.5
11/02/2002,Idaho,28,UL-Lafayette,31,3.5
11/02/2002,Clemson,34,Duke,31,-10
11/02/2002,Minnesota,3,Ohio State,34,13.5
11/02/2002,San Diego State,10,Brigham Young,34,1.5
11/02/2002,Marshall,20,Akron,34,-17.5
11/02/2002,Syracuse,38,U-C-F,35,3.5
11/02/2002,Arizona,3,Oregon State,38,17.5
11/02/2002,Southern Utah,16,Arkansas State,38,
11/02/2002,Ohio,20,Miami-Ohio,38,16
11/02/2002,San Jose State,31,Hawaii,40,24.5
11/02/2002,UL-Monroe,2,North Texas,41,18
11/02/2002,Stanford,14,Oregon,41,16
11/02/2002,Indiana,37,Northwestern,41,-3
11/02/2002,Missouri,35,Iowa State,42,10
11/02/2002,Arizona State,22,Washington State,44,7
11/02/2002,Michigan State,3,Michigan,49,14.5
11/02/2002,Wyoming,48,Nevada-Las Vegas,49,10
11/02/2002,Charleston Southern,6,South Florida,56,
11/02/2002,Florida Atlantic,14,Connecticut,61,
11/02/2002,Baylor,11,Texas Tech,62,31.5
11/07/2002,Cincinnati,24,Louisville,14,9
11/09/2002,Arkansas,23,South Carolina,0,-4.5
11/09/2002,Miami-Florida,26,Tennessee,3,-8.5
11/09/2002,Ohio State,10,Purdue,6,-5.5
11/09/2002,U.C.L.A.,37,Arizona,7,-11
11/09/2002,Idaho,0,North Texas,10,16
11/09/2002,Clemson,42,North Carolina,12,-10.5
11/09/2002,Arkansas State,10,UL-Lafayette,13,3.5
11/09/2002,Southern Miss,20,U-A-B,13,-7.5
11/09/2002,Florida State,21,Georgia Tech,13,-8.5
11/09/2002,San Diego State,8,New Mexico,15,6.5
11/09/2002,Tulane,10,Texas Christian,17,14
11/09/2002,Florida,21,Vanderbilt,17,-22
11/09/2002,Southern Cal,49,Stanford,17,-19
11/09/2002,Illinois,37,Wisconsin,20,6
11/09/2002,U-C-F,45,Buffalo,21,-19
11/09/2002,Michigan State,56,Indiana,21,0
11/09/2002,UTEP,17,Nevada-Reno,23,27
11/09/2002,Notre Dame,30,Navy,23,-27
11/09/2002,Florida A+M,7,Troy,24,
11/09/2002,Boston College,14,West Virginia,24,3.5
11/09/2002,No Carolina State,21,Maryland,24,6
11/09/2002,Michigan,41,Minnesota,24,-6.5
11/09/2002,Bowling Green,17,Northern Illinois,26,-3
11/09/2002,Akron,10,Ohio,27,2.5
11/09/2002,Mississippi State,14,Alabama,28,21.5
11/09/2002,Nevada-Las Vegas,17,Utah,28,11
11/09/2002,Temple,22,Pittsburgh,29,16
11/09/2002,Oklahoma,26,Texas A+M,30,-9.5
11/09/2002,Louisiana State,33,Kentucky,30,-5
11/09/2002,Air Force,49,Army,30,-17.5
11/09/2002,Tulsa,12,Fresno State,31,26
11/09/2002,Mississippi,17,Georgia,31,14.5
11/09/2002,Memphis,28,South Florida,31,17
11/09/2002,Oregon,21,Washington State,32,4
11/09/2002,New Mexico State,30,Utah State,32,-1.5
11/09/2002,Eastern Michigan,31,Western Michigan,33,26.5
11/09/2002,Virginia,14,Penn State,35,16.5
11/09/2002,Wyoming,31,Brigham Young,35,12
11/09/2002,Colorado,42,Missouri,35,-6
11/09/2002,California,55,Arizona State,38,5
11/09/2002,Baylor,0,Texas,41,40
11/09/2002,Oregon State,29,Washington,41,-4
11/09/2002,Louisiana Tech,30,San Jose State,42,-3.5
11/09/2002,Central Michigan,17,Toledo,44,14
11/09/2002,Kansas,7,Nebraska,45,36.5
11/09/2002,East Carolina,54,Houston,48,-1
11/09/2002,Rice,7,Boise State,49,27.5
11/09/2002,Oklahoma State,24,Texas Tech,49,9.5
11/09/2002,Virginia Tech,42,Syracuse,50,-10.5
11/09/2002,UL-Monroe,14,Auburn,52,35
11/09/2002,Iowa State,7,Kansas State,58,13
11/09/2002,Northwestern,10,Iowa,62,29.5
11/09/2002,Kent State,21,Connecticut,63,7
11/12/2002,Miami-Ohio,34,Marshall,36,-2
11/14/2002,Louisville,20,Southern Miss,17,-1.5
11/16/2002,Alabama,31,Louisiana State,0,-1.5
11/16/2002,Connecticut,38,Navy,0,-6.5
11/16/2002,Oklahoma,49,Baylor,9,-39
11/16/2002,Army,14,Tulane,10,21
11/16/2002,Maryland,30,Clemson,12,-7
11/16/2002,No Carolina State,9,Virginia,14,-7
11/16/2002,Washington,42,Oregon,14,6.5
11/16/2002,Utah State,19,Troy,16,7.5
11/16/2002,New Mexico,20,Brigham Young,16,4
11/16/2002,Ohio State,23,Illinois,16,-8.5
11/16/2002,Duke,2,Georgia Tech,17,16.5
11/16/2002,Temple,20,Rutgers,17,-7.5
11/16/2002,Tennessee,35,Mississippi State,17,-7
11/16/2002,Utah,23,Wyoming,18,-11.5
11/16/2002,Oklahoma State,55,Kansas,20,-23.5
11/16/2002,Buffalo,10,Akron,21,16
11/16/2002,Wisconsin,14,Michigan,21,10.5
11/16/2002,Georgia,24,Auburn,21,-1.5
11/16/2002,Oregon State,31,Stanford,21,-12.5
11/16/2002,Ball State,38,Central Michigan,21,2
11/16/2002,Toledo,42,Western Michigan,21,-5.5
11/16/2002,Iowa,45,Minnesota,21,-12.5
11/16/2002,Northern Illinois,49,Eastern Michigan,21,-22.5
11/16/2002,Colorado State,49,San Diego State,21,-13.5
11/16/2002,UL-Lafayette,17,Arkansas,24,33.5
11/16/2002,Penn State,58,Indiana,25,-26
11/16/2002,Missouri,33,Texas A+M,27,9.5
11/16/2002,South Carolina,7,Florida,28,14
11/16/2002,Hawaii,33,Rice,28,-7
11/16/2002,Bowling Green,7,South Florida,29,3.5
11/16/2002,Arkansas State,38,Idaho,29,5.5
11/16/2002,Kent State,6,U-C-F,32,25
11/16/2002,Air Force,39,Nevada-Las Vegas,32,-5
11/16/2002,Arizona State,13,Southern Cal,34,15
11/16/2002,S-M-U,42,UTEP,35,-5.5
11/16/2002,Louisiana Tech,10,Boise State,36,29
11/16/2002,East Carolina,29,U-A-B,36,-4
11/16/2002,New Mexico State,27,North Texas,38,7
11/16/2002,Nevada-Reno,30,Fresno State,38,8
11/16/2002,San Jose State,49,Tulsa,38,-8
11/16/2002,North Carolina,14,Florida State,40,30.5
11/16/2002,Syracuse,20,Boston College,41,7
11/16/2002,Vanderbilt,21,Kentucky,41,15
11/16/2002,Iowa State,27,Colorado,41,10
11/16/2002,Arizona,52,California,41,17
11/16/2002,Texas,38,Texas Tech,42,-7
11/16/2002,Purdue,45,Michigan State,42,-4.5
11/16/2002,UL-Monroe,28,Middle Tennessee,44,18
11/16/2002,Houston,14,Cincinnati,47,16
11/16/2002,Nebraska,13,Kansas State,49,12.5
11/20/2002,West Virginia,21,Virginia Tech,18,7.5
11/21/2002,Pittsburgh,21,Miami-Florida,28,18
11/23/2002,Tennessee,24,Vanderbilt,0,-17.5
11/23/2002,Kansas State,38,Missouri,0,-17
11/23/2002,Auburn,17,Alabama,7,11
11/23/2002,Boise State,44,Nevada-Reno,7,-18.5
11/23/2002,Western Michigan,35,Central Michigan,10,-1.5
11/23/2002,Akron,48,Kent State,10,-8
11/23/2002,Brigham Young,6,Utah,13,8
11/23/2002,Michigan,9,Ohio State,14,3.5
11/23/2002,Mississippi,13,Louisiana State,14,9.5
11/23/2002,South Florida,32,Houston,14,-13
11/23/2002,Boston College,36,Temple,14,-7.5
11/23/2002,Fresno State,19,San Jose State,16,-6.5
11/23/2002,Florida State,7,No Carolina State,17,-6
11/23/2002,Arkansas,26,Mississippi State,19,-12
11/23/2002,Cincinnati,19,Hawaii,20,3.5
11/23/2002,North Texas,30,Middle Tennessee,20,-1
11/23/2002,Connecticut,37,Iowa State,20,18.5
11/23/2002,North Carolina,23,Duke,21,1
11/23/2002,Marshall,24,Ohio,21,-11.5
11/23/2002,Southern Cal,52,U.C.L.A.,21,-5.5
11/23/2002,New Mexico,14,Colorado State,22,16.5
11/23/2002,Illinois,31,Northwestern,23,-14
11/23/2002,Tulsa,21,S-M-U,24,7.5
11/23/2002,Washington,29,Washington State,26,8.5
11/23/2002,South Carolina,20,Clemson,27,3.5
11/23/2002,Stanford,7,California,30,9.5
11/23/2002,Navy,27,Wake Forest,30,26.5
11/23/2002,Toledo,33,Northern Illinois,30,1
11/23/2002,Army,10,Memphis,31,14.5
11/23/2002,Southern Miss,10,Tulane,31,-6
11/23/2002,Texas Christian,28,East Carolina,31,-10
11/23/2002,New Mexico State,35,Idaho,31,-5.5
11/23/2002,U-C-F,48,Miami-Ohio,31,4.5
11/23/2002,Indiana,10,Purdue,34,22
11/23/2002,UL-Lafayette,10,UL-Monroe,34,-5
11/23/2002,San Diego State,38,Air Force,34,16
11/23/2002,UTEP,24,Louisiana Tech,38,25
11/23/2002,Minnesota,21,Wisconsin,39,7
11/23/2002,U-A-B,21,Louisville,41,20
11/23/2002,Buffalo,21,Ball State,41,16
11/23/2002,Rutgers,0,Notre Dame,42,28
11/23/2002,Oregon,24,Oregon State,45,5.5
11/23/2002,Maryland,13,Virginia,48,-10
11/23/2002,Texas Tech,15,Oklahoma,60,13.5
11/23/2002,Michigan State,7,Penn State,61,21.5
11/23/2002,Eastern Michigan,21,Bowling Green,63,34.5
11/23/2002,Baylor,28,Oklahoma State,63,27.5
11/28/2002,Mississippi State,12,Mississippi,24,8
11/29/2002,Colorado,28,Nebraska,13,1.5
11/29/2002,Arizona State,34,Arizona,20,-6.5
11/29/2002,Louisiana State,20,Arkansas,21,5.5
11/29/2002,Texas A+M,20,Texas,50,11
11/30/2002,Miami-Florida,49,Syracuse,7,-20.5
11/30/2002,Alabama,21,Hawaii,16,-11.5
11/30/2002,West Virginia,24,Pittsburgh,17,3
11/30/2002,Virginia,9,Virginia Tech,21,7
11/30/2002,Kentucky,0,Tennessee,24,7
11/30/2002,East Carolina,7,Southern Miss,24,9
11/30/2002,Louisville,10,Houston,27,-15.5
11/30/2002,Memphis,20,Texas Christian,27,14
11/30/2002,Florida,14,Florida State,31,2.5
11/30/2002,U-A-B,23,Cincinnati,31,17
11/30/2002,Wake Forest,14,Maryland,32,13
11/30/2002,Nevada-Las Vegas,36,Colorado State,33,16.5
11/30/2002,Ball State,14,Marshall,38,14.5
11/30/2002,Oklahoma,28,Oklahoma State,38,-15
11/30/2002,Bowling Green,24,Toledo,42,1.5
11/30/2002,Ohio,32,U-C-F,42,17
11/30/2002,Notre Dame,13,Southern Cal,44,11
11/30/2002,Rutgers,14,Boston College,44,27.5
11/30/2002,Utah State,28,Middle Tennessee,45,7
11/30/2002,Wyoming,20,New Mexico,49,7.5
11/30/2002,Georgia Tech,7,Georgia,51,7.5
12/05/2002,Fresno State,45,Louisiana Tech,13,-1
12/06/2002,Cincinnati,42,East Carolina,26,-8
12/07/2002,Washington State,48,U.C.L.A.,27,1
12/07/2002,Colorado,7,Oklahoma,29,7.5
12/07/2002,Arkansas,3,Georgia,30,9
12/07/2002,San Diego State,40,Hawaii,41,14
12/07/2002,Toledo,45,Marshall,49,2.5
12/07/2002,Virginia Tech,45,Miami-Florida,56,16.5
12/07/2002,Army,12,Navy,58,3.5
08/23/2003,Grambling,0,San Jose State,29,
08/23/2003,California,28,Kansas State,42,27.5
08/28/2003,Miami-Florida,48,Louisiana Tech,9,-28
08/28/2003,S E Missouri St,3,Ohio,17,
08/28/2003,Florida Atlantic,20,Middle Tennessee,19,
08/28/2003,Maryland,13,Northern Illinois,20,-8
08/28/2003,Georgia Tech,13,Brigham Young,24,4
08/28/2003,East Tennessee St,21,Eastern Michigan,28,
08/28/2003,Indiana State,7,Ball State,31,
08/28/2003,Kent State,41,Akron,38,12.5
08/28/2003,Sacramento State,7,Oregon State,40,
08/28/2003,Utah State,20,Utah,40,18
08/28/2003,Eastern Kentucky,13,Bowling Green,63,
08/29/2003,Toledo,18,Nevada-Las Vegas,28,-1.5
08/30/2003,Southern Cal,23,Auburn,0,4
08/30/2003,Georgia,30,Clemson,0,-3.5
08/30/2003,Florida State,37,North Carolina,0,-16.5
08/30/2003,UL-Lafayette,7,South Carolina,14,23.5
08/30/2003,Mississippi,20,Vanderbilt,14,-13
08/30/2003,Oklahoma State,7,Nebraska,17,7.5
08/30/2003,Northern Iowa,10,Iowa State,17,
08/30/2003,Wisconsin,24,West Virginia,17,-5.5
08/30/2003,Eastern Washington,9,San Diego State,19,
08/30/2003,U-A-B,24,Baylor,19,-8.5
08/30/2003,Northwestern,28,Kansas,20,-7
08/30/2003,Miami-Ohio,3,Iowa,21,9
08/30/2003,Montana State,10,Wyoming,21,
08/30/2003,Illinois,15,Missouri,22,4
08/30/2003,Temple,10,Penn State,23,23
08/30/2003,Fresno State,6,Tennessee,24,19
08/30/2003,Buffalo,10,Rutgers,24,10
08/30/2003,Southern Utah,23,Nevada-Reno,24,
08/30/2003,Idaho,0,Washington State,25,26
08/30/2003,Arkansas State,11,Texas A+M,26,29
08/30/2003,Western Michigan,21,Michigan State,26,14
08/30/2003,Duke,0,Virginia,27,14
08/30/2003,Washington,9,Ohio State,28,9
08/30/2003,Wake Forest,32,Boston College,28,10.5
08/30/2003,Southern Miss,2,California,34,3.5
08/30/2003,Indiana,10,Connecticut,34,6
08/30/2003,Oregon,42,Mississippi State,34,-2.5
08/30/2003,Colorado,42,Colorado State,35,2
08/30/2003,North Texas,3,Oklahoma,37,30
08/30/2003,Virginia Military,10,Navy,37,
08/30/2003,Tennessee Tech,10,Memphis,40,
08/30/2003,South Florida,17,Alabama,40,14.5
08/30/2003,Appalachian State,17,Hawaii,40,
08/30/2003,Troy,5,Kansas State,41,37.5
08/30/2003,UTEP,7,Arizona,42,21.5
08/30/2003,Central Michigan,7,Michigan,45,34
08/30/2003,Hofstra,21,Marshall,45,
08/30/2003,Rice,14,Houston,48,3
08/30/2003,Wofford,0,Air Force,49,
08/30/2003,UL-Monroe,7,Louisiana State,49,34.5
08/30/2003,Tulsa,10,Minnesota,49,33
08/30/2003,S-M-U,10,Texas Tech,58,23
08/30/2003,Western Carolina,20,No Carolina State,59,
08/30/2003,San Jose State,3,Florida,65,23.5
08/30/2003,Texas State,8,New Mexico,72,
08/31/2003,Louisville,40,Kentucky,24,7
08/31/2003,U-C-F,28,Virginia Tech,49,20.5
08/31/2003,New Mexico State,7,Texas,66,29
09/01/2003,Texas Christian,38,Tulane,35,-5.5
09/01/2003,East Carolina,3,Cincinnati,40,8
09/04/2003,Southern Miss,17,U-A-B,12,-2.5
09/04/2003,Western Illinois,34,Eastern Michigan,12,
09/05/2003,Oregon State,14,Fresno State,16,-8.5
09/06/2003,Louisiana Tech,34,UL-Lafayette,3,-4
09/06/2003,Eastern Washington,8,Idaho,5,
09/06/2003,Missouri,35,Ball State,7,-15
09/06/2003,West Virginia,48,East Carolina,7,-10
09/06/2003,Oklahoma,20,Alabama,13,-7.5
09/06/2003,Cal-San Luis Obispo,34,UTEP,13,
09/06/2003,Louisiana State,59,Arizona,13,-11.5
09/06/2003,Boston College,27,Penn State,14,9
09/06/2003,San Diego State,13,Ohio State,16,30.5
09/06/2003,U.C.L.A.,14,Colorado,16,2.5
09/06/2003,Auburn,3,Georgia Tech,17,-9
09/06/2003,Navy,3,Texas Christian,17,21.5
09/06/2003,Villanova,23,Temple,20,
09/06/2003,Air Force,22,Northwestern,21,-7
09/06/2003,Colorado State,23,California,21,2.5
09/06/2003,Stephen F Austin,23,UL-Monroe,21,
09/06/2003,Connecticut,48,Army,21,-16.5
09/06/2003,Bowling Green,27,Purdue,26,12
09/06/2003,Nicholls State,17,South Florida,27,
09/06/2003,Northwestern St(LA),24,Tulane,27,
09/06/2003,Furman,17,Clemson,28,
09/06/2003,Utah,26,Texas A+M,28,9.5
09/06/2003,Western Carolina,3,Duke,29,
09/06/2003,Middle Tennessee,10,Georgia,29,29
09/06/2003,Washington State,26,Notre Dame,29,6
09/06/2003,Utah State,7,Nebraska,31,32
09/06/2003,Virginia,7,South Carolina,31,-3
09/06/2003,San Jose State,10,Stanford,31,10
09/06/2003,Nevada-Reno,23,Oregon,31,22
09/06/2003,Northern Arizona,14,Arizona State,34,
09/06/2003,Marshall,24,Tennessee,34,20.5
09/06/2003,Maryland,10,Florida State,35,15
09/06/2003,Brigham Young,18,Southern Cal,35,21.5
09/06/2003,Murray State,6,Kentucky,37,
09/06/2003,Indiana,13,Washington,38,25.5
09/06/2003,No Carolina State,24,Wake Forest,38,-9
09/06/2003,Florida,33,Miami-Florida,38,14
09/06/2003,New Hampshire,33,Central Michigan,40,
09/06/2003,Tennessee Tech,17,Northern Illinois,42,
09/06/2003,William + Mary,21,Western Michigan,42,
09/06/2003,New Mexico,28,Texas Tech,42,13.5
09/06/2003,James Madison,0,Virginia Tech,43,
09/06/2003,Kent State,3,Pittsburgh,43,28.5
09/06/2003,Rutgers,28,Michigan State,44,19
09/06/2003,Mississippi,34,Memphis,44,-8
09/06/2003,Tulsa,13,Arkansas,45,36.5
09/06/2003,Nevada-Las Vegas,24,Kansas,46,-10
09/06/2003,Syracuse,49,North Carolina,47,-1
09/06/2003,Western New Mexico,3,New Mexico State,48,
09/06/2003,Troy,7,Minnesota,48,27
09/06/2003,Ohio,20,Iowa State,48,18.5
09/06/2003,Wyoming,24,Oklahoma State,48,22
09/06/2003,Akron,31,Wisconsin,48,24
09/06/2003,Liberty,3,Toledo,49,
09/06/2003,Illinois State,22,Illinois,49,
09/06/2003,Houston,3,Michigan,50,27.5
09/06/2003,Chattanooga,6,Vanderbilt,51,
09/06/2003,Baylor,14,North Texas,52,14
09/06/2003,McNeese State,14,Kansas State,55,
09/06/2003,Buffalo,7,Iowa,56,34
09/06/2003,Idaho State,0,Boise State,62,
09/06/2003,Tennessee-Martin,6,Arkansas State,63,
09/11/2003,California,24,Utah,31,0
09/12/2003,Toledo,24,Marshall,17,6
09/13/2003,San Diego State,34,UTEP,0,-18.5
09/13/2003,Nevada-Las Vegas,23,Wisconsin,5,20.5
09/13/2003,Illinois,3,U.C.L.A.,6,9.5
09/13/2003,Brigham Young,10,New Mexico,7,-1
09/13/2003,Auburn,45,Vanderbilt,7,-11.5
09/13/2003,Troy,20,U-A-B,9,10.5
09/13/2003,S-M-U,7,Baylor,10,-1
09/13/2003,Purdue,16,Wake Forest,10,-2.5
09/13/2003,Boise State,24,Idaho,10,-25.5
09/13/2003,Oregon,48,Arizona,10,-12.5
09/13/2003,Cincinnati,15,West Virginia,13,6.5
09/13/2003,Georgia Tech,13,Florida State,14,23.5
09/13/2003,Houston,21,UL-Lafayette,14,-7
09/13/2003,Boston College,24,Connecticut,14,-3.5
09/13/2003,Miami-Ohio,44,Northwestern,14,-2.5
09/13/2003,Colgate,38,Buffalo,15,
09/13/2003,Youngstown State,13,Kent State,16,
09/13/2003,Virginia,58,Western Michigan,16,-6.5
09/13/2003,Penn State,10,Nebraska,18,10.5
09/13/2003,Louisiana Tech,20,Michigan State,19,12
09/13/2003,Louisville,30,Syracuse,20,3
09/13/2003,Minnesota,42,Ohio,20,-20.5
09/13/2003,S E Missouri St,3,Arkansas State,21,
09/13/2003,Rutgers,36,Army,21,-7.5
09/13/2003,Iowa,40,Iowa State,21,-5.5
09/13/2003,Memphis,6,Southern Miss,23,4
09/13/2003,Eastern Michigan,17,Akron,24,20
09/13/2003,Utah State,16,Arizona State,26,26.5
09/13/2003,Washington State,47,Colorado,26,4.5
09/13/2003,Kentucky,17,Alabama,27,13.5
09/13/2003,Rice,24,Duke,27,13.5
09/13/2003,New Mexico State,16,Oregon State,28,24
09/13/2003,Arkansas,38,Texas,28,14
09/13/2003,South Carolina,7,Georgia,31,13
09/13/2003,Weber State,7,Colorado State,31,
09/13/2003,Mississippi State,28,Tulane,31,-3.5
09/13/2003,Indiana State,3,Indiana,33,
09/13/2003,Florida Atlantic,29,U-C-F,33,
09/13/2003,North Texas,21,Air Force,34,10
09/13/2003,Western Illinois,7,Louisiana State,35,
09/13/2003,Kansas,42,Wyoming,35,4.5
09/13/2003,Eastern Illinois,0,Missouri,37,
09/13/2003,Middle Tennessee,14,Clemson,37,14
09/13/2003,Notre Dame,0,Michigan,38,10.5
09/13/2003,East Carolina,3,Miami-Florida,38,41
09/13/2003,Massachusetts,7,Kansas State,38,
09/13/2003,Texas State,15,Tulsa,41,
09/13/2003,Missouri State,3,Oklahoma State,42,
09/13/2003,Ball State,21,Pittsburgh,42,30.5
09/13/2003,Eastern Kentucky,41,Central Michigan,42,
09/13/2003,No Carolina State,38,Ohio State,44,8.5
09/13/2003,Fresno State,28,Oklahoma,52,28
09/13/2003,UL-Monroe,14,Mississippi,59,26.5
09/13/2003,The Citadel,0,Maryland,61,
09/13/2003,Hawaii,32,Southern Cal,61,20.5
09/13/2003,Liberty,3,Bowling Green,62,
09/13/2003,Florida A+M,3,Florida,63,
09/18/2003,Nevada-Reno,42,San Jose State,30,-1.5
09/18/2003,Texas A+M,19,Virginia Tech,35,13.5
09/19/2003,Hawaii,22,Nevada-Las Vegas,33,1
09/20/2003,Clemson,39,Georgia Tech,3,5.5
09/20/2003,Oklahoma State,52,S-M-U,6,-25
